row_type,validation_mode,model_name,feature_set_name,tau_ms,subject_id,n_rows,positive_fraction,pearson_burden,spearman_burden,rmse_burden,mae_burden,auroc_label,auprc_label,brier_score,calibration_slope,calibration_intercept,high_burden_balanced_accuracy,timing_confidence,continuity_class,median_pearson,median_spearman,iqr_pearson,iqr_spearman,n_valid_subjects,n_high_subjects_r_ge_0_5,n_moderate_subjects_r_0_3_to_0_5,n_low_subjects_r_le_0_2,beats_beta_by,beats_shuffled_by,beats_class_prior_by,deployable,offline_ceiling,notes
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-0cGdk9,30987,0.4647110104560852,0.155369267178174,0.15851804995607557,0.23551794578989052,0.19347774458364161,0.5589779081509616,0.5167549507989617,0.2449450126795195,0.8761009946611583,0.07587575732961326,0.542070722177764,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-2IU8mi,37666,0.48210588097572327,0.19683372816191777,0.16459865627689255,0.24483105248037157,0.20131433325587797,0.5613771109368597,0.543668265402347,0.24549386275265087,0.9728735079127874,0.042263678124028536,0.5172602294311256,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-2IhVOz,37219,0.43340766429901123,0.1279552968679326,0.12937330929103213,0.25569229719577413,0.21182531269913982,0.5556626248938298,0.479812966083873,0.2421266466795436,0.7526411738522637,0.1113704136540342,0.524375317806452,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-6m9kB5,17836,0.34632205963134766,-0.1452136170102245,-0.10882660682079479,0.35904190619005155,0.31862722186169135,0.439381173582701,0.31178126631373104,0.24244643404540434,-0.650234199674191,0.6131994834241268,0.43792901546579033,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-8RgPiG,43690,0.44419774413108826,0.05260268113599821,0.001673124285335439,0.3029641646297168,0.2545778910824972,0.5394569226293278,0.4883309296353824,0.24542753088869396,0.30121909063018754,0.32585636267997914,0.4126352480890203,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-AB2PeX,42042,0.45590123534202576,0.2520800490320541,0.22426978377957107,0.24597264395377585,0.20381391302076168,0.5744620492701339,0.526528704285157,0.24150074286144962,1.075597893269769,-0.021193451296916275,0.5518544227466036,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-AbzsOg,50023,0.5014293193817139,0.0929266591839791,0.03574832673958496,0.25443542725257345,0.2089361638268101,0.5361237739621856,0.5492209907030181,0.24895914571178235,0.43615110149116565,0.3035393523499476,0.5061089328569162,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-BYJoWR,33587,0.4076577126979828,0.01448291480053174,-0.042409084803999235,0.26482427508775763,0.2209022641444837,0.5382481497772743,0.43709289220877934,0.24021154407070014,0.10619440885376064,0.3759714668722696,0.47054593954004376,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-FIyfdR,25355,0.4698481559753418,0.1612406977789185,0.13505935624584248,0.23542302189086642,0.19352257344611037,0.5509891101199363,0.5192009973593952,0.2459970423665792,0.9260750022060297,0.05307723427741581,0.515540978801361,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-FYbcap,34794,0.435506135225296,0.09971530044363584,0.093971008485323,0.2629419925856267,0.22039398308892572,0.5483279986965126,0.475945562608712,0.2431371226737022,0.626919386564029,0.16110329250264244,0.5310655262725483,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-PuPVlx,47375,0.4629656970500946,0.18359968098443208,0.1671517015015603,0.24375643045994738,0.20127352609348775,0.5566505802362931,0.5163362073394612,0.24459306288609592,1.0442403739291939,-0.0077471837846748975,0.5413705394236683,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-QZTsn6,35177,0.4611251652240753,0.18194911091782032,0.16175655020215685,0.253914024421511,0.211234057504894,0.5603959927499098,0.5178716126487607,0.2442162253150692,0.976031697818872,0.027405028771622864,0.5186976034377581,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-VopvKx,37492,0.45777764916419983,0.22403030151362152,0.21189342495516192,0.23160087735715498,0.19026929426131786,0.5631908590833385,0.5183597762970384,0.24359044959786175,1.0902573038810175,-0.022389125657859343,0.5370614733126967,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-dCsWjQ,19124,0.5104580521583557,0.10855979331008334,0.06450903134254855,0.26983137877850916,0.22375990619787992,0.5301147988654217,0.5512308561751795,0.25034133977334344,0.5132070890244143,0.271949847341829,0.5088054114486916,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-gNX5yb,42858,0.40018200874328613,0.04883392853057245,0.037090501779255186,0.2616626556178741,0.21848233688021468,0.535300768376771,0.42555422747234006,0.23951892035373465,0.3442975921774825,0.2571963180177453,0.4653872287397195,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-hnetKS,35629,0.47085240483283997,0.18755874394481856,0.17655292079104856,0.24006647451130977,0.19837082705945902,0.5589390796818423,0.5239620291347196,0.245262078620055,0.9899332471592425,0.025959667184236798,0.535981618162581,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-i4oK0F,24436,0.4714355766773224,0.24777200382119693,0.2254627419581337,0.23274427792036687,0.19280790829859915,0.5713045202870685,0.5428446849380529,0.24322286938320595,1.1243569985073896,-0.03548801470348801,0.5347380289292603,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-iDpl28,35798,0.3533158302307129,0.07117566045300892,0.040834418756120025,0.29363886620848667,0.25151780561609033,0.5427270260504398,0.3782964282949499,0.23117460664259548,0.36779649178161095,0.2045675738910807,0.46840951462098734,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-jyC0j3,34640,0.37283486127853394,0.05941907430607489,0.031186560557540106,0.2560263313859514,0.21240564606907134,0.5428661456892392,0.3997264805250345,0.23394951360035535,0.34062514132623034,0.2315640997965425,0.4361035808889703,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,1500.0,sub-oLNpHd,24360,0.4471674859523773,0.2303148733556563,0.2125678211192409,0.26813837730605156,0.22525781987329546,0.55850887335868,0.5012702414646935,0.24294705216525442,1.0933234319738754,-0.03635327915326887,0.5532591382561391,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-0cGdk9,30987,0.4647110104560852,0.20834634482243544,0.20520772166673654,0.19706062052645273,0.15824890294176652,0.5589779081509616,0.5167549507989617,0.2449450126795195,0.9125346887559254,0.04772881909685918,0.5848658442228364,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-2IU8mi,37666,0.48210588097572327,0.22542237250943303,0.16757225531830644,0.2058946322352183,0.16529177187093913,0.5613771109368597,0.543668265402347,0.24549386275265087,0.9107999219361629,0.05791170846667901,0.54212699061936,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-2IhVOz,37219,0.43340766429901123,0.144301097236471,0.12022224103788542,0.21660212377988483,0.1744289104188781,0.5556626248938298,0.479812966083873,0.2421266466795436,0.6792703061168315,0.12577922060778532,0.5451623946708964,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-6m9kB5,17836,0.34632205963134766,-0.14744194786574058,-0.058400479528398594,0.3393245805137937,0.2975114802458888,0.439381173582701,0.31178126631373104,0.24244643404540434,-0.6218303325037392,0.5938720478306347,0.46283735174591256,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-8RgPiG,43690,0.44419774413108826,0.05032886110560034,-0.005182286989194874,0.2623844492268505,0.21411005152866605,0.5394569226293278,0.4883309296353824,0.24542753088869396,0.25260309966089256,0.32332323375153166,0.440220490249038,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-AB2PeX,42042,0.45590123534202576,0.23717877073354068,0.22262156461188343,0.20561152431638505,0.1661814982050537,0.5744620492701339,0.526528704285157,0.24150074286144962,0.8823095899597151,0.04701891842587343,0.5801552013629359,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-AbzsOg,50023,0.5014293193817139,0.10480764268220205,-0.01519255925324312,0.2186743072260607,0.17559362585570626,0.5361237739621856,0.5492209907030181,0.24895914571178235,0.3950561872534105,0.3086753120542316,0.48651416408398884,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-BYJoWR,33587,0.4076577126979828,0.05793356300058512,-0.02477707315402262,0.2344942169933271,0.19132776853300296,0.5382481497772743,0.43709289220877934,0.24021154407070014,0.3387483732237251,0.26131281491131725,0.4898205045622196,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-FIyfdR,25355,0.4698481559753418,0.21168187192027782,0.15853625435443314,0.192760194089924,0.15445683510773722,0.5509891101199363,0.5192009973593952,0.2459970423665792,0.9086904399971912,0.047548301998588574,0.5461272529635843,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-FYbcap,34794,0.435506135225296,0.12027259828901199,0.11987955637843786,0.23253377726400357,0.19146857865016703,0.5483279986965126,0.475945562608712,0.2431371226737022,0.6225004150543803,0.14851206292760807,0.5597075279480846,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-PuPVlx,47375,0.4629656970500946,0.2078356746741827,0.1721487382004566,0.20527333771888953,0.1655950703078067,0.5566505802362931,0.5163362073394612,0.24459306288609592,0.9220915042354342,0.03314200069391512,0.5683254495944557,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-QZTsn6,35177,0.4611251652240753,0.2049741298449287,0.1796477531789813,0.2172295263470826,0.17690384555156663,0.5603959927499098,0.5178716126487607,0.2442162253150692,0.9123579254594355,0.040728317747644245,0.5539709756885475,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-VopvKx,37492,0.45777764916419983,0.2613035297664222,0.24747780579754242,0.19194276451454695,0.15370227508413814,0.5631908590833385,0.5183597762970384,0.24359044959786175,1.0452535455459424,-0.015582318975748346,0.5735332560687403,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-dCsWjQ,19124,0.5104580521583557,0.12931560198301914,0.05147590866059353,0.2326451245561397,0.18782613023714895,0.5301147988654217,0.5512308561751795,0.25034133977334344,0.498021116778068,0.2636253085359541,0.5072166647051901,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-gNX5yb,42858,0.40018200874328613,0.10053384234792738,0.10867946108698745,0.2282175052295201,0.1855015616016285,0.535300768376771,0.42555422747234006,0.23951892035373465,0.5481809031404922,0.1546350609984095,0.5138561673460642,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-hnetKS,35629,0.47085240483283997,0.22521929823880657,0.2180684048421451,0.20164044341210186,0.16286592771504002,0.5589390796818423,0.5239620291347196,0.245262078620055,0.9701789207254853,0.02040475118859791,0.5866194620822314,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-i4oK0F,24436,0.4714355766773224,0.27541479660991064,0.2501769375393691,0.19111820892141784,0.15423345833149324,0.5713045202870685,0.5428446849380529,0.24322286938320595,1.034760480526719,-0.007041768869720928,0.5701095769184465,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-iDpl28,35798,0.3533158302307129,0.08316481499274093,0.07143359083699771,0.2676191939267128,0.2235960894011306,0.5427270260504398,0.3782964282949499,0.23117460664259548,0.3772285482596421,0.18648834165874315,0.5111701630061865,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-jyC0j3,34640,0.37283486127853394,0.0983672387450677,0.0856440360552389,0.22384716173266891,0.1812617634834445,0.5428661456892392,0.3997264805250345,0.23394951360035535,0.4594126555387736,0.16704178328855943,0.48127486938950764,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,3000.0,sub-oLNpHd,24360,0.4471674859523773,0.22980264724346233,0.2097070538629782,0.23263362719356562,0.19198683423562107,0.55850887335868,0.5012702414646935,0.24294705216525442,0.9697967688425657,0.002865890154635479,0.5670257636669107,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-0cGdk9,30987,0.4647110104560852,0.2760544110945222,0.27268077104723254,0.17536018561103583,0.13784892233627347,0.5589779081509616,0.5167549507989617,0.2449450126795195,0.9559908687569723,0.022345972324361404,0.6414093992239351,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-2IU8mi,37666,0.48210588097572327,0.2696518606885745,0.1668771660114612,0.18324462169575598,0.14387895736837708,0.5613771109368597,0.543668265402347,0.24549386275265087,0.885881531381105,0.061666435958977646,0.5613956747878651,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-2IhVOz,37219,0.43340766429901123,0.18461128747857627,0.10190742260978773,0.19289371612883685,0.15197048763997997,0.5556626248938298,0.479812966083873,0.2421266466795436,0.6854030150586763,0.1103691034405201,0.5216820165141041,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-6m9kB5,17836,0.34632205963134766,-0.14209116795489238,0.004757722876363782,0.3256747761568201,0.2835711692556149,0.439381173582701,0.31178126631373104,0.24244643404540434,-0.5722304540949891,0.5667080618153368,0.5015025306091566,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-8RgPiG,43690,0.44419774413108826,0.06831752619188317,0.023009460039869405,0.23099005205254713,0.18494757329442452,0.5394569226293278,0.4883309296353824,0.24542753088869396,0.2949853168860029,0.28663118862408454,0.47999300459649474,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-AB2PeX,42042,0.45590123534202576,0.25239571179307413,0.22901757044685386,0.18251272632368226,0.14345642656305996,0.5744620492701339,0.526528704285157,0.24150074286144962,0.7799605712916792,0.08108186914406458,0.5945769598431064,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-AbzsOg,50023,0.5014293193817139,0.136883655091955,-0.04556104567262508,0.19830661901492413,0.15648106321196528,0.5361237739621856,0.5492209907030181,0.24895914571178235,0.4209638484513187,0.285879348323398,0.4676050278416378,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-BYJoWR,33587,0.4076577126979828,0.11334071039582405,0.0213849825815664,0.21606627493099323,0.17302997421535274,0.5382481497772743,0.43709289220877934,0.24021154407070014,0.535995189763403,0.16639893167273906,0.5296922010237188,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-FIyfdR,25355,0.4698481559753418,0.275713646248264,0.20050744299468737,0.16729151344926846,0.1309760304186807,0.5509891101199363,0.5192009973593952,0.2459970423665792,0.8960968561558516,0.04406637077252089,0.6003628770377684,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-FYbcap,34794,0.435506135225296,0.15477634415674868,0.13152978490509742,0.21560525995074045,0.17490090104876935,0.5483279986965126,0.475945562608712,0.2431371226737022,0.6527608876267262,0.126320437995663,0.5814360834588925,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-PuPVlx,47375,0.4629656970500946,0.2529157093259874,0.17692871724234943,0.18250706618495122,0.14476830163382953,0.5566505802362931,0.5163362073394612,0.24459306288609592,0.8764627715947252,0.04533911640691893,0.582087203723543,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-QZTsn6,35177,0.4611251652240753,0.23824035539228536,0.20172017957916794,0.19474806222318963,0.15594122425391463,0.5603959927499098,0.5178716126487607,0.2442162253150692,0.8653254374082102,0.051841180744583396,0.5904633998308447,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-VopvKx,37492,0.45777764916419983,0.3033291435951355,0.2932412672718302,0.16866708719778709,0.13186029525034307,0.5631908590833385,0.5183597762970384,0.24359044959786175,0.9885151174990772,0.0011615096829108774,0.6173652696895946,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-dCsWjQ,19124,0.5104580521583557,0.16757721472146556,0.054013022070176255,0.21060765723090322,0.16688421159293904,0.5301147988654217,0.5512308561751795,0.25034133977334344,0.5333349851297653,0.236504573866113,0.508117906411636,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-gNX5yb,42858,0.40018200874328613,0.1584777460882988,0.16138371455735592,0.20927809798322491,0.16734840291838282,0.535300768376771,0.42555422747234006,0.23951892035373465,0.6909416237545448,0.08445347876708234,0.5423357132106336,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-hnetKS,35629,0.47085240483283997,0.28014566376513056,0.25633520861770864,0.18021141919039332,0.1428522605968036,0.5589390796818423,0.5239620291347196,0.245262078620055,0.9757150722914363,0.009023281987464288,0.6339201231798427,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-i4oK0F,24436,0.4714355766773224,0.3157304005636357,0.2706825641725997,0.16721655821015538,0.13164061856873624,0.5713045202870685,0.5428446849380529,0.24322286938320595,0.9803227804295621,0.010387934947986094,0.5901138773688152,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-iDpl28,35798,0.3533158302307129,0.10431984421733191,0.11250316881034918,0.25227661787594924,0.2067975059085196,0.5427270260504398,0.3782964282949499,0.23117460664259548,0.4149154381991298,0.1613890308901044,0.5438765879065361,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-jyC0j3,34640,0.37283486127853394,0.1409786979027362,0.13480853742368842,0.20599728030043374,0.1638284931984461,0.5428661456892392,0.3997264805250345,0.23394951360035535,0.545808900414749,0.12268710017698656,0.5318651853802354,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
subject,within_subject_block_or_time_calibrated,numpy_ridge_fallback,compact_deployable,5000.0,sub-oLNpHd,24360,0.4471674859523773,0.24144695037475594,0.18561331991292984,0.20996585547975738,0.17023594414633367,0.55850887335868,0.5012702414646935,0.24294705216525442,0.888185548297881,0.027934164051168792,0.5532121163405054,non_definitive_event_matrix,event_or_candidate_matrix,,,,,,,,,,,,True,False,within-subject early/late split; train/calibration rows only; row-order pseudo-burden is non-definitive
