n_true_events	n_alarms	true_positive_events	true_positive_alarms	false_positive_alarms	recall	precision	F1	fp_per_min_achieved	median_latency_ms	early_warning_candidate_latency_ms	one_alarm_per_burst_fraction	alarms_per_burst	fp_per_min_target	threshold	threshold_selection_mode	n_loso_folds	n_no_feasible_folds	per_subject_recall_median	per_subject_recall_iqr	per_subject_recall_min	per_subject_recall_max	analysis_subtask	tier	tier3_seed_count	strategy_id	param_id	scoring_definition	metric_induced_or_score_induced	selection_loso_safe	uses_oracle_labels_for_selection	support_status	qc_status	qc_reason	success_alarms_per_detected_burst	threshold_stability	threshold_stability_qc_reason	evaluation_mode	event_metric_qc_reason	target_fp_min	source_table	source_columns	source_lineage	config_hash	random_seed	uses_future_samples	uses_phase3_threshold	uses_phase3_duration_rule	uses_test_participant_statistics	tautology_risk_level	leakage_risk_level	SNN_compatible	DYNAP_candidate	mismatch_seed	per_subject_recall_p05_across_seeds
102088.0	5441.0	2177.0	2201.0	3240.0	0.021324739440482722	0.4045212277154935	0.04051375588590456	0.5122056039666846	149.99999999997726	-253.2500000000062	0.021099443617271375	0.05329715539534519	0.5	0.9201409212459108	train_subjects_only_per_LOSO_fold	20	0.0	0.00817510406628234	0.02029430664837576	0.0	0.15687226809130647	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10531.0	4100.0	4146.0	6385.0	0.04016142935506622	0.3936948058114139	0.07288749059920485	1.009392833742988	149.99999999997726	-272.250000000021	0.03972063317921793	0.10315610061907374	1.0	0.8235269688231018	train_subjects_only_per_LOSO_fold	20	0.0	0.025348714567451153	0.03978617659679122	0.0	0.217095677513356	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	20309.0	7525.0	7588.0	12721.0	0.07371091607240812	0.37362745580776996	0.12313015725273284	2.011039348166727	149.99999999997726	-276.00000000001046	0.07311339236736933	0.19893621189561947	2.0	0.7346706096358476	train_subjects_only_per_LOSO_fold	20	0.0	0.0663056114105838	0.06958918484568188	0.0008206811653672548	0.2656629431762992	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	46062.0	15719.0	15829.0	30233.0	0.1539750019590941	0.343645521253962	0.2126633341674218	4.779479019976782	149.99999999997726	-280.00000000002245	0.15294647754878143	0.45119896559830736	5.0	0.6310826089897026	train_subjects_only_per_LOSO_fold	20	0.0	0.16405913959019647	0.07713659021542567	0.013951579811243332	0.3446394686907021	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau150ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	5162.0	1874.0	1898.0	3264.0	0.018356711856437582	0.3676869430453313	0.0349676684548797	0.515999719551623	149.99999999997726	-227.0000000000078	0.01814121150380064	0.05056421910508581	0.5	0.8544562794381855	train_subjects_only_per_LOSO_fold	20	0.0	0.007546854833313443	0.017108126819878826	0.0	0.13501699854298202	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau300ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	10205.0	3751.0	3785.0	6420.0	0.03674281012459839	0.3708966193042626	0.06686195237808917	1.0149259189710231	149.99999999997726	-248.75000000000136	0.03642935506621738	0.09996277721181726	1.0	0.7692890823547237	train_subjects_only_per_LOSO_fold	20	0.0	0.02181894302308033	0.03738292225867769	0.0	0.1850412821758135	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau300ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	19652.0	6910.0	6976.0	12676.0	0.06768670166914818	0.35497659271320986	0.11369425757976417	2.0039253814449673	149.99999999997726	-253.49999999997408	0.06705979155238617	0.19250058772823447	2.0	0.6960877853483401	train_subjects_only_per_LOSO_fold	20	0.0	0.061441579817216097	0.06774415756764372	0.000683900971139379	0.23742884250474383	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau300ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44536.0	14467.0	14592.0	29944.0	0.1417110727999373	0.32764505119453924	0.19784947645815712	4.73379154480815	149.99999999997726	-270.7500000000007	0.14054541180158295	0.4362510775017632	5.0	0.6074172862908315	train_subjects_only_per_LOSO_fold	20	0.0	0.1446848333933594	0.07991193584150964	0.017371084666940227	0.3351518026565465	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau300ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	4666.0	1422.0	1445.0	3221.0	0.013929159156805893	0.30968709815687956	0.026659234704981077	0.5092019291286084	149.99999999997726	-231.2499999999891	0.01372345427474336	0.04570566570018024	0.5	0.7940756813676685	train_subjects_only_per_LOSO_fold	20	0.0	0.005261013431169595	0.013085238709692196	0.0	0.10539096648858669	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	9652.0	3077.0	3113.0	6539.0	0.030140662957448477	0.32252382925818485	0.05512934955454912	1.0337384087463428	149.99999999997726	-244.50000000000614	0.02980761695791866	0.09454588198417052	1.0	0.7242487333442252	train_subjects_only_per_LOSO_fold	20	0.0	0.015653344021066426	0.02975160245009854	0.0	0.1680427391937834	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	18789.0	5869.0	5936.0	12853.0	0.05748961680119113	0.3159295332375326	0.0972776452419296	2.031906983883888	149.99999999997726	-252.00000000002376	0.056862706684429117	0.18404709662252175	2.0	0.6583073474111608	train_subjects_only_per_LOSO_fold	20	0.0	0.047878429046622546	0.05780423477374319	0.000683900971139379	0.21750474383301707	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	41531.0	12326.0	12461.0	29070.0	0.12073897030013322	0.30004093327875564	0.17218803951351766	4.595622502256642	149.99999999997726	-268.2500000000048	0.11951453647833242	0.40681568842567195	5.0	0.5867266774067637	train_subjects_only_per_LOSO_fold	20	0.0	0.12317538391104688	0.08324810438763473	0.010395294761318561	0.31048387096774194	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau500ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	3953.0	816.0	834.0	3119.0	0.007993103988715618	0.21097900328864153	0.015402665971384805	0.49307693789262014	149.9999999999936	-303.75000000000017	0.007836376459525115	0.03872149518062848	0.5	0.7348883100772172	train_subjects_only_per_LOSO_fold	20	0.0	0.002947197585786419	0.007225841544333898	0.0001367801942278758	0.06410879067508499	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	8346.0	1887.0	1928.0	6418.0	0.018484052973904867	0.23100886652288521	0.034229268989781216	1.0146097426722784	149.99999999997726	-310.99999999999807	0.01812162056265183	0.08175299741399576	1.0	0.6706469482527179	train_subjects_only_per_LOSO_fold	20	0.0	0.0076172692208606105	0.017416249988369117	0.00020833333333333335	0.11559009227780476	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	16907.0	3986.0	4064.0	12843.0	0.03904474570958389	0.24037380966463595	0.06717760215337192	2.0303261023901635	149.99999999997726	-300.00000000000426	0.03835906276937544	0.16561202100148892	2.0	0.6170734460156108	train_subjects_only_per_LOSO_fold	20	0.0	0.02552350918377697	0.0382712175319668	0.0005471207769115032	0.17484215638659542	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	38198.0	9118.0	9269.0	28929.0	0.0893151006974375	0.2426566835959998	0.1305707723107322	4.57333207319513	149.99999999997726	-307.25	0.08802209858161586	0.37416738500117547	5.0	0.5588241349380374	train_subjects_only_per_LOSO_fold	20	0.0	0.08815005492665698	0.07817481034437265	0.004103405826836274	0.2658918406072106	R1_alarm_reconstruction_headroom	tier2_quantized	0	A1_leaky_evidence_integrator	tau1000ms	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unavailable	0	NA	NA	NA	NA	NA	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	single Stage F event reconstruction run; threshold stability requires repeated production event traces	LOSO_fold_local_score_event_reconstruction	no LOSO fold had a feasible train-selected threshold	0.5	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	9783.0	3191.0	3310.0	6473.0	0.03125734660293081	0.33834202187468054	0.05722777012111651	1.0233045908877623	149.9999999999936	-298.7499999999992	0.030307185957213385	0.09582908862941776	1.0	0.9803921568627451	train_subjects_only_per_LOSO_fold	20	0.0	0.009083170476471007	0.02690520832379347	0.00020833333333333335	0.3171442447790189	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	18610.0	5724.0	5897.0	12713.0	0.0560692735679022	0.3168726491133799	0.09527928167253852	2.0097746429717476	149.99999999999858	-301.00000000002325	0.05465872580518768	0.182293707389703	2.0	0.8705882352941177	train_subjects_only_per_LOSO_fold	20	0.0	0.031120484015324756	0.05990587178225257	0.0004166666666666667	0.35842642059252067	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	44227.0	12606.0	12858.0	31369.0	0.12348170206096701	0.29072738372487394	0.1733400517275977	4.959067157663867	149.99999999997726	-310.0000000000591	0.12136588041689522	0.4332242770942716	5.0	0.7294117647058823	train_subjects_only_per_LOSO_fold	20	0.0	0.12447060609246649	0.09390964406537228	0.004376966215292026	0.40019426906265176	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N1_M2	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	4955.0	1426.0	1493.0	3462.0	0.013968341039103518	0.30131180625630677	0.026698960305628152	0.5473011731273648	150.00000000000017	-289.5000000000173	0.01341979468693676	0.04853655669618368	0.5	0.8352941176470589	train_subjects_only_per_LOSO_fold	20	0.0	0.002995626480349005	0.011131590707920958	0.0	0.18552695483244294	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	9321.0	2577.0	2673.0	6648.0	0.025242927670245278	0.2867718056002575	0.0464013982336987	1.0509700170279381	150.0	-314.500000000022	0.024439699083143956	0.091303581224042	1.0	0.7490196078431373	train_subjects_only_per_LOSO_fold	20	0.0	0.012913363226638714	0.020505417191762264	0.0	0.2219524040796503	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	15381.0	4064.0	4185.0	11196.0	0.03980879241438759	0.27208894090111174	0.06945566453108092	1.7699549203737657	150.00000000000034	-316.9999999999966	0.03877047253350051	0.15066413290494476	2.0	0.6862745098039216	train_subjects_only_per_LOSO_fold	20	0.0	0.02975128253708798	0.030220198563216838	0.001007302946361118	0.2506070908207868	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	40061.0	9603.0	9810.0	30251.0	0.09406590392602461	0.2448765632410574	0.1359200307007472	4.782324606665487	149.99999999999858	-332.9999999999842	0.09225374186975942	0.39241634668129455	5.0	0.5882352941176471	train_subjects_only_per_LOSO_fold	20	0.0	0.09058766365842619	0.05319120336764306	0.013951579811243332	0.3103448275862069	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M3	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	4843.0	1243.0	1341.0	3502.0	0.012175769923987148	0.2768944868882924	0.023325841978697193	0.5536246991022622	150.00000000000003	-329.5	0.011450905101481074	0.047439463991850166	0.5	0.9529411764705882	train_subjects_only_per_LOSO_fold	20	0.0	0.002119143846084327	0.0062924289941994165	0.0	0.23749392909179212	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	9315.0	2193.0	2317.0	6998.0	0.021481466969673225	0.2487385936661299	0.03954754411163785	1.1063008693082899	149.99999999999932	-336.4999999999951	0.020531306323955802	0.09124480840059557	1.0	0.8588235294117647	train_subjects_only_per_LOSO_fold	20	0.0	0.005350725093137515	0.01742427376812557	0.0	0.2719766877124818	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	17376.0	3920.0	4088.0	13288.0	0.03839824465167307	0.2352670349907919	0.06602109832750859	2.1006753288608966	149.99999999999858	-341.25000000002296	0.0370660606535538	0.17020609670088552	2.0	0.7607843137254902	train_subjects_only_per_LOSO_fold	20	0.0	0.017358133197650352	0.035023195777557345	0.0	0.3161728994657601	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	38189.0	7954.0	8220.0	29969.0	0.07791317294882846	0.21524522768336432	0.11441213088036134	4.73774374854246	149.99999999998792	-349.9999999999943	0.07575816942245905	0.3740792257660058	5.0	0.6666666666666666	train_subjects_only_per_LOSO_fold	20	0.0	0.06708917987827215	0.06059975888566221	0.002735603884557516	0.36182612918892665	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N2_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	4864.0	1230.0	1302.0	3562.0	0.012048428806519865	0.2676809210526316	0.023058964115064844	0.5631099880646082	149.99999999999997	-320.99999999999994	0.011490086983778701	0.0476451688739127	0.5	0.7490196078431373	train_subjects_only_per_LOSO_fold	20	0.0	0.003691590837338359	0.009127343196261293	0.0	0.1665857212238951	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N3_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
102088.0	8197.0	1957.0	2051.0	6146.0	0.019169735914113313	0.2502134927412468	0.03561117447392484	0.9716097660429764	149.99999999999994	-326.0000000000218	0.01842528015045843	0.08029347229840922	1.0	0.6862745098039216	train_subjects_only_per_LOSO_fold	20	0.0	0.008519604103188132	0.015859641665248753	0.0001367801942278758	0.19184069936862555	R1_alarm_reconstruction_headroom	tier2_quantized	0	A2_consecutive_n_of_m_gate	N3_M5	S0_current_policy	score_to_alarm_reconstruction	True	False	proxy	warning	bounded LOSO-safe threshold selection over existing causal scores; strategy choice itself is posthoc analysis, not a deployed target	NA	NA	NA	NA	NA	NA	causal_feature_matrix.tsv;causal_minimum_sufficient_subset.tsv	fold-local minimum subset score,window timing,frozen event labels for evaluation only	Phase 5_2C pre-ADR bounded alarm reconstruction sweep	b43c5edce66220e2	20260426	False	False	False	False	low	low	True	True	NA	NA
